loinc	scale	interpretation	hpoTermId
LOINC:30200-0	Ord	NEG	HP:0031810
LOINC:30200-0	Ord	POS	HP:0031810
LOINC:30241-4	Qn	N	HP:0002151
LOINC:30241-4	Qn	H	HP:0002151
LOINC:30242-2	Qn	N	HP:0002151
LOINC:30242-2	Qn	H	HP:0002151
LOINC:30249-7	Qn	N	HP:0500116
LOINC:30249-7	Qn	H	HP:0500116
LOINC:30251-3	Qn	L	HP:0001943
LOINC:30251-3	Qn	N	HP:0011015
LOINC:30251-3	Qn	H	HP:0003074
LOINC:30252-1	Qn	L	HP:0001943
LOINC:30252-1	Qn	N	HP:0011015
LOINC:30252-1	Qn	H	HP:0003074
LOINC:30253-9	Qn	L	HP:0001943
LOINC:30253-9	Qn	N	HP:0011015
LOINC:30253-9	Qn	H	HP:0003074
LOINC:30263-8	Qn	L	HP:0001943
LOINC:30263-8	Qn	N	HP:0011015
LOINC:30263-8	Qn	H	HP:0003074
LOINC:30264-6	Qn	L	HP:0001943
LOINC:30264-6	Qn	N	HP:0011015
LOINC:30264-6	Qn	H	HP:0003074
LOINC:30265-3	Qn	L	HP:0001943
LOINC:30265-3	Qn	N	HP:0011015
LOINC:30265-3	Qn	H	HP:0003074
LOINC:30266-1	Qn	L	HP:0001943
LOINC:30266-1	Qn	N	HP:0011015
LOINC:30266-1	Qn	H	HP:0003074
LOINC:30267-9	Qn	L	HP:0001943
LOINC:30267-9	Qn	N	HP:0011015
LOINC:30267-9	Qn	H	HP:0003074
LOINC:30313-1	Qn	N	HP:0011902
LOINC:30313-1	Qn	H	HP:0001900
LOINC:30317-2	Qn	L	HP:0032066
LOINC:30317-2	Qn	N	HP:0032065
LOINC:30317-2	Qn	H	HP:0032067
LOINC:30318-0	Qn	L	HP:0032066
LOINC:30318-0	Qn	N	HP:0032065
LOINC:30318-0	Qn	H	HP:0032067
LOINC:30341-2	Qn	L	HP:0025022
LOINC:30341-2	Qn	N	HP:0025021
LOINC:30341-2	Qn	H	HP:0003565
LOINC:30344-6	Qn	L	HP:0001943
LOINC:30344-6	Qn	N	HP:0011015
LOINC:30344-6	Qn	H	HP:0003074
LOINC:30345-3	Qn	L	HP:0001943
LOINC:30345-3	Qn	N	HP:0011015
LOINC:30345-3	Qn	H	HP:0003074
LOINC:30346-1	Qn	L	HP:0001943
LOINC:30346-1	Qn	N	HP:0011015
LOINC:30346-1	Qn	H	HP:0003074
LOINC:30381-8	Qn	N	HP:0032017
LOINC:30381-8	Qn	H	HP:0032017
LOINC:30386-7	Qn	L	HP:0025066
LOINC:30386-7	Qn	N	HP:0025065
LOINC:30386-7	Qn	H	HP:0005518
LOINC:30391-7	Qn	N	HP:0000790
LOINC:30391-7	Qn	H	HP:0000790
LOINC:30394-1	Qn	L	HP:0001913
LOINC:30394-1	Qn	N	HP:0032309
LOINC:30394-1	Qn	H	HP:0032310
LOINC:30398-2	Qn	L	HP:0031851
LOINC:30398-2	Qn	N	HP:0031850
LOINC:30398-2	Qn	H	HP:0001899
LOINC:30405-5	Qn	N	HP:0012614
LOINC:30405-5	Qn	H	HP:0012085
LOINC:30428-7	Qn	L	HP:0025066
LOINC:30428-7	Qn	N	HP:0025065
LOINC:30428-7	Qn	H	HP:0005518
LOINC:30451-9	Qn	N	HP:0011992
LOINC:30522-7	Qn	L	HP:0030795
LOINC:30522-7	Qn	N	HP:0010876
LOINC:30522-7	Qn	H	HP:0011227
LOINC:30552-4	Qn	L	HP:0008326
LOINC:30552-4	Qn	N	HP:0004340
LOINC:30552-4	Qn	H	HP:0004340
LOINC:30563-1	Qn	N	HP:0003166
LOINC:30563-1	Qn	H	HP:0003166
LOINC:30567-2	Qn	L	HP:0031098
LOINC:30567-2	Qn	N	HP:0031097
LOINC:30567-2	Qn	H	HP:0002925
LOINC:30934-4	Qn	N	HP:0031138
LOINC:30934-4	Qn	H	HP:0031185
LOINC:30986-4	Qn	N	HP:0410232
LOINC:30986-4	Qn	H	HP:0410232
LOINC:30989-8	Qn	N	HP:0410222
LOINC:30989-8	Qn	H	HP:0410222
LOINC:30990-6	Qn	N	HP:0410232
LOINC:30990-6	Qn	H	HP:0410232
LOINC:30991-4	Qn	N	HP:0410232
LOINC:30991-4	Qn	H	HP:0410232
LOINC:30992-2	Qn	N	HP:0410232
LOINC:30992-2	Qn	H	HP:0410232
LOINC:30993-0	Qn	N	HP:0410232
LOINC:30993-0	Qn	H	HP:0410232
LOINC:31005-2	Ord	NEG	HP:0410226
LOINC:31005-2	Ord	POS	HP:0410226
LOINC:31006-0	Ord	NEG	HP:0410228
LOINC:31006-0	Ord	POS	HP:0410228
LOINC:31007-8	Ord	NEG	HP:0410233
LOINC:31007-8	Ord	POS	HP:0410233
LOINC:31008-6	Ord	NEG	HP:0410227
LOINC:31008-6	Ord	POS	HP:0410227
LOINC:31009-4	Ord	NEG	HP:0410227
LOINC:31009-4	Ord	POS	HP:0410227
LOINC:31010-2	Ord	NEG	HP:0410228
LOINC:31010-2	Ord	POS	HP:0410228
LOINC:31011-0	Ord	NEG	HP:0410222
LOINC:31011-0	Ord	POS	HP:0410222
LOINC:31017-7	Qn	N	HP:0033563
LOINC:31017-7	Qn	H	HP:0033563
LOINC:31078-9	Ord	NEG	HP:0410238
LOINC:31078-9	Ord	POS	HP:0410238
LOINC:31100-1	Qn	L	HP:0031851
LOINC:31100-1	Qn	N	HP:0031850
LOINC:31100-1	Qn	H	HP:0001899
LOINC:31112-6	Qn	L	HP:0001896
LOINC:31112-6	Qn	N	HP:0004312
LOINC:31112-6	Qn	H	HP:0001923
LOINC:31161-3	Qn	N	HP:0410226
LOINC:31161-3	Qn	H	HP:0410226
LOINC:31225-6	Qn	N	HP:0031810
LOINC:31225-6	Qn	H	HP:0031810
LOINC:31226-4	Qn	N	HP:0031810
LOINC:31226-4	Qn	H	HP:0031810
LOINC:31227-2	Qn	N	HP:0031810
LOINC:31227-2	Qn	H	HP:0031810
LOINC:31404-7	Qn	N	HP:0031810
LOINC:31404-7	Qn	H	HP:0031810
LOINC:31405-4	Qn	N	HP:0031810
LOINC:31405-4	Qn	H	HP:0031810
LOINC:31496-3	Qn	N	HP:0031810
LOINC:31496-3	Qn	H	HP:0031810
LOINC:31497-1	Ord	NEG	HP:0031810
LOINC:31497-1	Ord	POS	HP:0031810
LOINC:31498-9	Qn	N	HP:0031810
LOINC:31498-9	Qn	H	HP:0031810
LOINC:31499-7	Qn	N	HP:0031810
LOINC:31499-7	Qn	H	HP:0031810
LOINC:31500-2	Qn	N	HP:0031810
LOINC:31500-2	Qn	H	HP:0031810
LOINC:31501-0	Ord	NEG	HP:0031810
LOINC:31501-0	Ord	POS	HP:0031810
LOINC:31502-8	Qn	N	HP:0031810
LOINC:31502-8	Qn	H	HP:0031810
LOINC:31561-4	Qn	N	HP:0003613
LOINC:31561-4	Qn	H	HP:0003613
LOINC:32023-4	Qn	L	HP:0030353
LOINC:32023-4	Qn	N	HP:0030352
LOINC:32023-4	Qn	H	HP:0030269
LOINC:32132-3	Qn	N	HP:0002151
LOINC:32132-3	Qn	H	HP:0002151
LOINC:32133-1	Qn	N	HP:0002151
LOINC:32133-1	Qn	H	HP:0002151
LOINC:32167-9	Nom	N	HP:0012086
LOINC:32215-6	Qn	L	HP:0031507
LOINC:32215-6	Qn	N	HP:0031505
LOINC:32215-6	Qn	H	HP:0031506
LOINC:32229-7	Qn	N	HP:0025630
LOINC:32229-7	Qn	H	HP:0025630
LOINC:32319-6	Qn	L	HP:0001943
LOINC:32319-6	Qn	N	HP:0011015
LOINC:32319-6	Qn	H	HP:0003074
LOINC:32320-4	Qn	L	HP:0001943
LOINC:32320-4	Qn	N	HP:0011015
LOINC:32320-4	Qn	H	HP:0003074
LOINC:32321-2	Qn	L	HP:0001943
LOINC:32321-2	Qn	N	HP:0011015
LOINC:32321-2	Qn	H	HP:0003074
LOINC:32322-0	Qn	L	HP:0001943
LOINC:32322-0	Qn	N	HP:0011015
LOINC:32322-0	Qn	H	HP:0003074
LOINC:32326-1	Qn	L	HP:0030344
LOINC:32326-1	Qn	N	HP:0030345
LOINC:32326-1	Qn	H	HP:0011969
LOINC:32327-9	Qn	L	HP:0030344
LOINC:32327-9	Qn	N	HP:0030345
LOINC:32327-9	Qn	H	HP:0011969
LOINC:32328-7	Qn	L	HP:0030344
LOINC:32328-7	Qn	N	HP:0030345
LOINC:32328-7	Qn	H	HP:0011969
LOINC:32354-3	Qn	L	HP:0031851
LOINC:32354-3	Qn	N	HP:0031850
LOINC:32354-3	Qn	H	HP:0001899
LOINC:32359-2	Qn	L	HP:0001943
LOINC:32359-2	Qn	N	HP:0011015
LOINC:32359-2	Qn	H	HP:0003074
LOINC:32546-4	Qn	L	HP:0410188
LOINC:32546-4	Qn	N	HP:0410188
LOINC:32547-2	Qn	N	HP:0410175
LOINC:32547-2	Qn	H	HP:0410175
LOINC:32552-2	Qn	L	HP:0025109
LOINC:32552-2	Qn	N	HP:0030272
LOINC:32555-5	Qn	L	HP:0011935
LOINC:32555-5	Qn	N	HP:0012610
LOINC:32555-5	Qn	H	HP:0012611
LOINC:32572-0	Qn	N	HP:0410222
LOINC:32572-0	Qn	H	HP:0410222
LOINC:32599-3	Qn	L	HP:0030344
LOINC:32599-3	Qn	N	HP:0030345
LOINC:32599-3	Qn	H	HP:0011969
LOINC:32606-6	Qn	L	HP:0030344
LOINC:32606-6	Qn	N	HP:0030345
LOINC:32606-6	Qn	H	HP:0011969
LOINC:32615-7	Qn	N	HP:0010919
LOINC:32615-7	Qn	H	HP:0002160
LOINC:32623-1	Qn	L	HP:0005537
LOINC:32623-1	Qn	N	HP:0011876
LOINC:32623-1	Qn	H	HP:0011877
LOINC:32659-5	Qn	N	HP:0410232
LOINC:32659-5	Qn	H	HP:0410232
LOINC:32664-5	Qn	L	HP:0100493
LOINC:32664-5	Qn	N	HP:0002157
LOINC:32664-5	Qn	H	HP:0001987
LOINC:32682-7	Qn	N	HP:0011902
LOINC:32682-7	Qn	H	HP:0011904
LOINC:32683-5	Qn	L	HP:0045057
LOINC:32683-5	Qn	N	HP:0045057
LOINC:32683-5	Qn	H	HP:0045057
LOINC:32693-4	Qn	N	HP:0002151
LOINC:32693-4	Qn	H	HP:0002151
LOINC:32710-6	Ord	NEG	HP:0031812
LOINC:32710-6	Ord	POS	HP:0031812
LOINC:32717-1	Qn	L	HP:0002902
LOINC:32717-1	Qn	N	HP:0010931
LOINC:32717-1	Qn	H	HP:0003228
LOINC:32727-0	Qn	N	HP:0031890
LOINC:32727-0	Qn	H	HP:0031890
LOINC:32731-2	Qn	L	HP:0025347
LOINC:32731-2	Qn	N	HP:0025345
LOINC:32731-2	Qn	H	HP:0025346
LOINC:32771-8	Qn	L	HP:0012417
LOINC:32771-8	Qn	N	HP:0500164
LOINC:32771-8	Qn	H	HP:0012416
LOINC:32776-7	Ord	NEG	HP:0002907
LOINC:32776-7	Ord	POS	HP:0002907
LOINC:32799-9	Qn	N	HP:0003541
LOINC:32799-9	Qn	H	HP:0003541
LOINC:32820-3	Qn	L	HP:0001943
LOINC:32820-3	Qn	N	HP:0011015
LOINC:32820-3	Qn	H	HP:0003074
LOINC:32854-2	Ord	NEG	HP:0031213
LOINC:32854-2	Ord	POS	HP:0031213
LOINC:32995-3	Qn	L	HP:0030344
LOINC:32995-3	Qn	N	HP:0030345
LOINC:32995-3	Qn	H	HP:0011969
LOINC:32998-7	Qn	L	HP:0010701
LOINC:32998-7	Qn	N	HP:0010701
LOINC:33024-1	Qn	L	HP:0001943
LOINC:33024-1	Qn	N	HP:0011015
LOINC:33024-1	Qn	H	HP:0003074
LOINC:33037-3	Qn	L	HP:0031963
LOINC:33037-3	Qn	N	HP:0031961
LOINC:33037-3	Qn	H	HP:0031962
LOINC:33043-1	Ord	NEG	HP:0002919
LOINC:33043-1	Ord	POS	HP:0002919
LOINC:33051-4	Ord	NEG	HP:0000790
LOINC:33051-4	Ord	POS	HP:0000790
LOINC:33052-2	Ord	NEG	HP:0012085
LOINC:33052-2	Ord	POS	HP:0012085
LOINC:33058-9	Qn	N	HP:0410175
LOINC:33058-9	Qn	H	HP:0410175
LOINC:33069-6	Qn	N	HP:0010880
LOINC:33069-6	Qn	H	HP:0010880
LOINC:33204-9	Ord	NEG	HP:0410174
LOINC:33204-9	Ord	POS	HP:0410174
LOINC:33219-7	Qn	N	HP:0032212
LOINC:33219-7	Qn	H	HP:0032212
LOINC:33223-9	Qn	N	HP:0031200
LOINC:33223-9	Qn	H	HP:0031200
LOINC:33236-1	Ord	NEG	HP:0031811
LOINC:33236-1	Ord	POS	HP:0031811
LOINC:33256-9	Qn	L	HP:0001882
LOINC:33256-9	Qn	N	HP:0011893
LOINC:33256-9	Qn	H	HP:0001974
LOINC:33274-2	Ord	NEG	HP:0012335
LOINC:33274-2	Ord	POS	HP:0012446
LOINC:33275-9	Qn	N	HP:0010569
LOINC:33275-9	Qn	H	HP:0010569
LOINC:33278-3	Qn	N	HP:0030208
LOINC:33278-3	Qn	H	HP:0030208
LOINC:33279-1	Qn	N	HP:0030208
LOINC:33279-1	Qn	H	HP:0030208
LOINC:33287-4	Ord	NEG	HP:0410180
LOINC:33287-4	Ord	POS	HP:0410181
LOINC:33411-0	Ord	NEG	HP:0003641
LOINC:33411-0	Ord	POS	HP:0003641
LOINC:33527-3	Qn	N	HP:0031841
LOINC:33527-3	Qn	H	HP:0031841
LOINC:33762-6	Qn	N	HP:0031138
LOINC:33762-6	Qn	H	HP:0031185
LOINC:33796-4	Qn	N	HP:0410171
LOINC:33796-4	Qn	H	HP:0410171
LOINC:33826-9	Qn	L	HP:0030344
LOINC:33826-9	Qn	N	HP:0030345
LOINC:33826-9	Qn	H	HP:0011969
LOINC:33827-7	Qn	L	HP:0030344
LOINC:33827-7	Qn	N	HP:0030345
LOINC:33827-7	Qn	H	HP:0011969
LOINC:33828-5	Qn	L	HP:0030344
LOINC:33828-5	Qn	N	HP:0030345
LOINC:33828-5	Qn	H	HP:0011969
LOINC:33829-3	Qn	L	HP:0030344
LOINC:33829-3	Qn	N	HP:0030345
LOINC:33829-3	Qn	H	HP:0011969
LOINC:33898-8	Qn	N	HP:0003573
LOINC:33898-8	Qn	H	HP:0003573
LOINC:33903-6	Ord	NEG	HP:0002919
LOINC:33903-6	Ord	POS	HP:0002919
LOINC:33914-3	Qn	L	HP:0012213
LOINC:33914-3	Qn	N	HP:0012212
LOINC:33914-3	Qn	H	HP:0012214
LOINC:33959-8	Qn	N	HP:0032308
LOINC:33959-8	Qn	H	HP:0032308
LOINC:34055-4	Qn	L	HP:0030344
LOINC:34055-4	Qn	N	HP:0030345
LOINC:34055-4	Qn	H	HP:0011969
LOINC:34065-3	Qn	L	HP:0008163
LOINC:34065-3	Qn	N	HP:0011731
LOINC:34065-3	Qn	H	HP:0003118
LOINC:34168-5	Qn	N	HP:0032350
LOINC:34168-5	Qn	H	HP:0032350
LOINC:34174-3	Ord	NEG	HP:0003641
LOINC:34174-3	Ord	POS	HP:0003641
LOINC:34284-0	Qn	N	HP:0003163
LOINC:34284-0	Qn	H	HP:0003163
LOINC:34310-3	Qn	N	HP:0012023
LOINC:34310-3	Qn	H	HP:0012023
LOINC:34311-1	Qn	N	HP:0012023
LOINC:34311-1	Qn	H	HP:0012023
LOINC:34366-5	Qn	N	HP:0000093
LOINC:34366-5	Qn	H	HP:0000093
LOINC:34385-5	Qn	L	HP:0011935
LOINC:34385-5	Qn	N	HP:0012610
LOINC:34385-5	Qn	H	HP:0012611
LOINC:34392-1	Ord	NEG	HP:0410228
LOINC:34392-1	Ord	POS	HP:0410228
LOINC:34393-9	Ord	NEG	HP:0410227
LOINC:34393-9	Ord	POS	HP:0410227
LOINC:34394-7	Ord	NEG	HP:0410227
LOINC:34394-7	Ord	POS	HP:0410227
LOINC:34395-4	Ord	NEG	HP:0410227
LOINC:34395-4	Ord	POS	HP:0410227
LOINC:34427-5	Qn	N	HP:0410207
LOINC:34427-5	Qn	H	HP:0410207
LOINC:34434-1	Qn	L	HP:0030344
LOINC:34434-1	Qn	N	HP:0030345
LOINC:34434-1	Qn	H	HP:0011969
LOINC:34476-2	Qn	L	HP:0008163
LOINC:34476-2	Qn	N	HP:0011731
LOINC:34476-2	Qn	H	HP:0003118
LOINC:34578-5	Ord	NEG	HP:0410200
LOINC:34578-5	Ord	POS	HP:0410200
LOINC:34637-9	Qn	L	HP:0012446
LOINC:34637-9	Qn	N	HP:0012335
LOINC:34714-6	Qn	L	HP:0003540
LOINC:34714-6	Qn	N	HP:0030402
LOINC:34714-6	Qn	H	HP:0040241
LOINC:34728-6	Qn	L	HP:0012417
LOINC:34728-6	Qn	N	HP:0500164
LOINC:34728-6	Qn	H	HP:0012416
LOINC:34927-4	Qn	N	HP:0031890
LOINC:34927-4	Qn	H	HP:0031890
LOINC:34928-2	Qn	N	HP:0031890
LOINC:34928-2	Qn	H	HP:0031890
LOINC:34932-4	Qn	L	HP:0031397
LOINC:34932-4	Qn	N	HP:0031396
LOINC:34932-4	Qn	H	HP:0031398
LOINC:34933-2	Qn	L	HP:0031397
LOINC:34933-2	Qn	N	HP:0031396
LOINC:34933-2	Qn	H	HP:0031398
LOINC:34936-5	Qn	L	HP:0031397
LOINC:34936-5	Qn	N	HP:0031396
LOINC:34936-5	Qn	H	HP:0031398
LOINC:35149-4	Qn	N	HP:0025627
LOINC:35149-4	Qn	H	HP:0025627
LOINC:35157-7	Qn	N	HP:0410154
LOINC:35157-7	Qn	H	HP:0410154
LOINC:35158-5	Qn	N	HP:0025628
LOINC:35158-5	Qn	H	HP:0025628
LOINC:35166-8	Qn	N	HP:0025626
LOINC:35166-8	Qn	H	HP:0025626
LOINC:35197-3	Qn	L	HP:0003233
LOINC:35197-3	Qn	N	HP:0031888
LOINC:35197-3	Qn	H	HP:0012184
LOINC:35198-1	Qn	L	HP:0003563
LOINC:35198-1	Qn	N	HP:0031886
LOINC:35198-1	Qn	H	HP:0003141
LOINC:35199-9	Qn	L	HP:0031243
LOINC:35199-9	Qn	N	HP:0031889
LOINC:35199-9	Qn	H	HP:0003362
LOINC:35209-6	Qn	L	HP:0012343
LOINC:35209-6	Qn	N	HP:0040133
LOINC:35209-6	Qn	H	HP:0003281
LOINC:35210-4	Qn	L	HP:0100507
LOINC:35210-4	Qn	N	HP:0012335
LOINC:35211-2	Qn	L	HP:0001943
LOINC:35211-2	Qn	N	HP:0011015
LOINC:35211-2	Qn	H	HP:0003074
LOINC:35214-6	Qn	L	HP:0040303
LOINC:35214-6	Qn	N	HP:0040130
LOINC:35214-6	Qn	H	HP:0003452
LOINC:35232-8	Qn	L	HP:0003537
LOINC:35232-8	Qn	N	HP:0004352
LOINC:35232-8	Qn	H	HP:0002149
LOINC:35233-6	Qn	L	HP:0011935
LOINC:35233-6	Qn	N	HP:0012610
LOINC:35233-6	Qn	H	HP:0012611
LOINC:35236-9	Qn	N	HP:0031890
LOINC:35236-9	Qn	H	HP:0031890
LOINC:35245-0	Qn	N	HP:0002151
LOINC:35245-0	Qn	H	HP:0002151
LOINC:35253-4	Qn	L	HP:0011935
LOINC:35253-4	Qn	N	HP:0012610
LOINC:35253-4	Qn	H	HP:0012611
LOINC:35254-2	Qn	L	HP:0100493
LOINC:35254-2	Qn	N	HP:0002157
LOINC:35254-2	Qn	H	HP:0001987
LOINC:35279-9	Ord	NEG	HP:0032230
LOINC:35279-9	Ord	POS	HP:0032230
LOINC:35334-2	Qn	N	HP:0032208
LOINC:35334-2	Qn	H	HP:0032208
LOINC:35384-7	Qn	L	HP:0008214
LOINC:35384-7	Qn	N	HP:0025133
LOINC:35384-7	Qn	H	HP:0025134
LOINC:35595-8	Qn	N	HP:0410172
LOINC:35595-8	Qn	H	HP:0410283
LOINC:35618-8	Qn	N	HP:0410207
LOINC:35618-8	Qn	H	HP:0410207
LOINC:35626-1	Qn	N	HP:0410172
LOINC:35626-1	Qn	H	HP:0410284
LOINC:35642-8	Ord	NEG	HP:0410171
LOINC:35642-8	Ord	POS	HP:0410171
LOINC:35663-4	Qn	N	HP:0000093
LOINC:35663-4	Qn	H	HP:0000093
LOINC:35675-8	Qn	N	HP:0004363
LOINC:38230-9	Qn	L	HP:0002901
LOINC:38230-9	Qn	N	HP:0004363
LOINC:38230-9	Qn	H	HP:0003072
LOINC:38249-9	Qn	L	HP:0030795
LOINC:38249-9	Qn	N	HP:0030794
LOINC:38249-9	Qn	H	HP:0030796
LOINC:38255-6	Qn	N	HP:0410247
LOINC:38255-6	Qn	H	HP:0410247
LOINC:38421-4	Qn	L	HP:0030795
LOINC:38421-4	Qn	N	HP:0030794
LOINC:38421-4	Qn	H	HP:0030796
LOINC:38422-2	Qn	L	HP:0030795
LOINC:38422-2	Qn	N	HP:0030794
LOINC:38422-2	Qn	H	HP:0030796
LOINC:38423-0	Qn	L	HP:0030795
LOINC:38423-0	Qn	N	HP:0030794
LOINC:38423-0	Qn	H	HP:0030796
LOINC:38424-8	Qn	L	HP:0030795
LOINC:38424-8	Qn	N	HP:0030794
LOINC:38424-8	Qn	H	HP:0030796
LOINC:38425-5	Qn	L	HP:0030795
LOINC:38425-5	Qn	N	HP:0030794
LOINC:38425-5	Qn	H	HP:0030796
LOINC:38426-3	Qn	L	HP:0030795
LOINC:38426-3	Qn	N	HP:0030794
LOINC:38426-3	Qn	H	HP:0030796
LOINC:38437-0	Qn	N	HP:0410230
LOINC:38437-0	Qn	H	HP:0410230
LOINC:38438-8	Qn	N	HP:0410232
LOINC:38438-8	Qn	H	HP:0410232
LOINC:38439-6	Ord	NEG	HP:0410200
LOINC:38439-6	Ord	POS	HP:0410200
LOINC:38442-0	Qn	N	HP:0031811
LOINC:38442-0	Qn	H	HP:0031811
LOINC:38465-1	Qn	N	HP:0410221
LOINC:38465-1	Qn	H	HP:0410221
LOINC:38474-3	Qn	N	HP:0045045
LOINC:38474-3	Qn	H	HP:0045045
LOINC:38476-8	Qn	L	HP:0031103
LOINC:38476-8	Qn	N	HP:0031101
LOINC:38476-8	Qn	H	HP:0031102
LOINC:38483-4	Qn	L	HP:0012101
LOINC:38483-4	Qn	N	HP:0012100
LOINC:38483-4	Qn	H	HP:0003259
LOINC:38493-3	Qn	N	HP:0410175
LOINC:38493-3	Qn	H	HP:0410175
LOINC:38504-7	Qn	N	HP:0030057
LOINC:38504-7	Qn	H	HP:0032069
LOINC:38507-0	Qn	N	HP:0500114
LOINC:38507-0	Qn	H	HP:0500115
LOINC:38552-6	Qn	N	HP:0045045
LOINC:38552-6	Qn	H	HP:0045045
LOINC:38908-0	Ord	NEG	HP:0004447
LOINC:38908-0	Ord	POS	HP:0004447
LOINC:39081-5	Qn	N	HP:0410222
LOINC:39081-5	Qn	H	HP:0410222
LOINC:39085-6	Qn	N	HP:0410238
LOINC:39085-6	Qn	H	HP:0410238
LOINC:39088-0	Qn	N	HP:0410222
LOINC:39088-0	Qn	H	HP:0410222
LOINC:39090-6	Qn	N	HP:0410222
LOINC:39090-6	Qn	H	HP:0410222
LOINC:39459-3	Qn	L	HP:0032066
LOINC:39459-3	Qn	N	HP:0032065
LOINC:39459-3	Qn	H	HP:0032067
LOINC:39460-1	Qn	L	HP:0032066
LOINC:39460-1	Qn	N	HP:0032065
LOINC:39460-1	Qn	H	HP:0032067
LOINC:39469-2	Qn	L	HP:0003563
LOINC:39469-2	Qn	N	HP:0031886
LOINC:39469-2	Qn	H	HP:0003141
LOINC:39542-6	Qn	N	HP:0410230
LOINC:39542-6	Qn	H	HP:0410230
LOINC:39543-4	Qn	N	HP:0410230
LOINC:39543-4	Qn	H	HP:0410230
LOINC:39550-9	Qn	N	HP:0410247
LOINC:39550-9	Qn	H	HP:0410247
LOINC:39551-7	Qn	N	HP:0410247
LOINC:39551-7	Qn	H	HP:0410247
LOINC:39561-6	Qn	L	HP:0001943
LOINC:39561-6	Qn	N	HP:0011015
LOINC:39561-6	Qn	H	HP:0003074
LOINC:39562-4	Qn	L	HP:0001943
LOINC:39562-4	Qn	N	HP:0011015
LOINC:39562-4	Qn	H	HP:0003074
LOINC:39563-2	Qn	L	HP:0001943
LOINC:39563-2	Qn	N	HP:0011015
LOINC:39563-2	Qn	H	HP:0003074
LOINC:39592-1	Qn	N	HP:0410230
LOINC:39592-1	Qn	H	HP:0410230
LOINC:39593-9	Qn	N	HP:0410238
LOINC:39593-9	Qn	H	HP:0410238
LOINC:39595-4	Qn	N	HP:0410222
LOINC:39595-4	Qn	H	HP:0410222
LOINC:39596-2	Qn	N	HP:0410222
LOINC:39596-2	Qn	H	HP:0410222
LOINC:39605-1	Qn	N	HP:0410226
LOINC:39605-1	Qn	H	HP:0410226
LOINC:39609-3	Qn	N	HP:0410228
LOINC:39609-3	Qn	H	HP:0410228
LOINC:39789-3	Qn	L	HP:0002900
LOINC:39789-3	Qn	N	HP:0011042
LOINC:39789-3	Qn	H	HP:0002153
LOINC:40355-0	Ord	NEG	HP:0500099
LOINC:40355-0	Ord	POS	HP:0500099
LOINC:40373-3	Qn	L	HP:0030344
LOINC:40373-3	Qn	N	HP:0030345
LOINC:40373-3	Qn	H	HP:0011969
LOINC:40374-1	Qn	L	HP:0030344
LOINC:40374-1	Qn	N	HP:0030345
LOINC:40374-1	Qn	H	HP:0011969
LOINC:40375-8	Qn	L	HP:0030344
LOINC:40375-8	Qn	N	HP:0030345
LOINC:40375-8	Qn	H	HP:0011969
LOINC:40376-6	Qn	L	HP:0030344
LOINC:40376-6	Qn	N	HP:0030345
LOINC:40376-6	Qn	H	HP:0011969
LOINC:40377-4	Qn	L	HP:0030344
LOINC:40377-4	Qn	N	HP:0030345
LOINC:40377-4	Qn	H	HP:0011969
LOINC:40378-2	Qn	L	HP:0030344
LOINC:40378-2	Qn	N	HP:0030345
LOINC:40378-2	Qn	H	HP:0011969
LOINC:40412-9	Ord	NEG	HP:0410200
LOINC:40412-9	Ord	POS	HP:0410200
LOINC:40413-7	Ord	NEG	HP:0410201
LOINC:40413-7	Ord	POS	HP:0410201
LOINC:40418-6	Ord	NEG	HP:0500098
LOINC:40418-6	Ord	POS	HP:0500098
LOINC:40600-9	Ord	NEG	HP:0032377
LOINC:40600-9	Ord	POS	HP:0032377
LOINC:40665-2	Qn	L	HP:0001896
LOINC:40665-2	Qn	N	HP:0004312
LOINC:40665-2	Qn	H	HP:0001923
LOINC:40717-1	Ord	NEG	HP:0020179
LOINC:40717-1	Ord	POS	HP:0020180
LOINC:40829-4	Ord	NEG	HP:0012025
LOINC:40829-4	Ord	POS	HP:0012026
LOINC:40843-5	Qn	N	HP:0410227
LOINC:40843-5	Qn	H	HP:0410227
LOINC:40879-9	Qn	N	HP:0410221
LOINC:40879-9	Qn	H	HP:0410221
LOINC:40996-1	Qn	N	HP:0410232
LOINC:40996-1	Qn	H	HP:0410232
LOINC:41016-7	Qn	N	HP:0031811
LOINC:41016-7	Qn	H	HP:0031811
LOINC:41040-7	Qn	N	HP:0045045
LOINC:41040-7	Qn	H	HP:0045045
LOINC:41202-3	Qn	N	HP:0410232
LOINC:41202-3	Qn	H	HP:0410232
LOINC:41207-2	Qn	N	HP:0410228
LOINC:41207-2	Qn	H	HP:0410228
LOINC:41272-6	Ord	NEG	HP:0410221
LOINC:41272-6	Ord	POS	HP:0410221
LOINC:41276-7	Qn	L	HP:0031963
LOINC:41276-7	Qn	N	HP:0031961
LOINC:41276-7	Qn	H	HP:0031962
LOINC:41397-1	Qn	N	HP:0410220
LOINC:41397-1	Qn	H	HP:0410220
LOINC:41407-8	Qn	L	HP:0008163
LOINC:41407-8	Qn	N	HP:0011731
LOINC:41407-8	Qn	H	HP:0003118
LOINC:41644-6	Qn	L	HP:0002901
LOINC:41644-6	Qn	N	HP:0004363
LOINC:41644-6	Qn	H	HP:0003072
